dcNorm,icNorm,ecNorm,scNorm,bcNorm,ccNorm,NCNorm,PecNorm,IonNorm,P&Enorm,Vacuole,Vesicles,Lysosome,Membrane,Mitochondrion,Peroxisome,Secretory pathway,Cell wall,Cytoskeleton,Endoplasmic reticulum,Golgi,Transmembrane,Cytoplasm,Nucleus,Endosome,Extracellular,essential0,essential1
0.114285714,0.941225439,0.174404882,0.030417063,0.009097673,0.988172621,0.05516396,0.012141827,0.310938667,0.051219114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.469209247,0.009925661,9.85E-05,1.50E-05,0.973812339,0,0.011141358,0.021786399,0.00737766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.028571429,0.743780348,0.029576036,0.000874742,0.006085268,0.980903153,0,0.038384665,0.010893199,0.030939322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.339285714,0.980335836,0.112156596,0.012579128,0.184978649,0.991259972,0.067116151,0.115013788,0.853644528,0.117141032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.264423975,0.000360204,1.30E-07,0,0.958159753,0,0.037158145,0.446621173,0.01230281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.039285714,0.827428095,0.044099387,0.001944756,0.003972424,0.982350213,0.067729084,0.061619571,0.479633958,0.081286254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.017857143,0.661213857,0.008111715,6.58E-05,0.001336834,0.97233504,0.022984983,0.051937773,0.472631681,0.054453232,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.007142857,0.467752971,0.004337191,1.88E-05,7.55E-05,0.970675779,0,-0.008730345,0.070805796,-0.005781117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.067857143,0.876900903,0.022639979,0.000512573,0.022356053,0.983344829,0.005516396,-0.003710575,0.277113757,0.010703512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.278571429,0.971850631,0.086145313,0.007421018,0.187194888,0.991140702,0.078148943,0.016872929,0.172070196,0.017045077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.435659111,0.000395229,1.56E-07,1.71E-05,0.960223986,0,0.013282865,0.152504791,0.008795735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.007142857,0.474709784,0.004309422,1.86E-05,0,0.974704292,0.061293288,0.019337439,0.319542131,0.038032623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.021428571,0.680060599,0.005739853,3.29E-05,0.005431383,0.976917738,0,0.000224154,0.021786399,-0.001189708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.750234188,0.017477547,0.000305465,0.005619998,0.981942525,0,-0.00057519,0.010893199,-0.00093135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.007142857,0.418230388,0.000776078,6.02E-07,5.05E-05,0.963322462,0,-0.003163646,0.375815377,-0.001744391,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.007142857,0.422400418,0.002666269,7.11E-06,0.001231637,0.97174028,0,0.015657447,0.010893199,0.010368153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.367256827,0.005058476,2.56E-05,0.009699607,0.974426715,0,-0.008314662,0,-0.005505858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.294869305,0.000300296,9.02E-08,0,0.957314291,0,-0.003198531,0,-0.001059012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.475213041,0.002939541,8.64E-06,0.000416497,0.97024386,0,0,0,0.004649674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.288514989,0.000514888,2.65E-07,0,0.96181024,0,0,0,0.001877363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.032142857,0.770000215,0.00902858,8.15E-05,0.0075162,0.977265437,0.030646644,0.013966578,0.797211254,0.020965804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.039285714,0.83178386,0.03391266,0.001150069,0.001473293,0.981873165,0.024517315,-0.016183098,0.302280483,-0.014139981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.05,0.863128597,0.027692398,0.00076687,0.010424513,0.985623945,0.069567882,-0.007115567,0.257282501,0.014156038,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.032142857,0.774669351,0.017153986,0.000294283,0.005880572,0.981548171,0,-8.32E-05,0.217863987,0.003440227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.463056085,0.001533983,2.35E-06,1.16E-05,0.963794179,0,0.042913145,0.076252395,0.02841651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.053571429,0.86269549,0.019173467,0.000367622,0.002720026,0.978719004,0.105424456,0,0.845475899,0.114396734,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.017857143,0.599755889,0.004110935,1.69E-05,0.005769158,0.972284032,0,-0.01931063,0.016339799,-0.006937725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.035714286,0.791315649,0.006283291,3.95E-05,0.005622178,0.976626034,0.080294208,0.077340079,0.823101434,0.101932127,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
0.003571429,0.311652528,0.005559218,3.09E-05,0,0.977304086,0,0.027873914,0.038126198,0.009228868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.010714286,0.536840538,0.002735778,7.48E-06,0.000594901,0.968507366,0,0.021506621,0.348582379,0.021362098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.035714286,0.81240502,0.017987087,0.000323536,0.005385491,0.982280796,0.110940852,0.044375303,0.44082359,0.080745515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.082142857,0.903416201,0.12370103,0.015301945,0.015892001,0.986997368,0.131167637,-0.022492661,0.251243172,0.057563971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.401458375,0.005570105,3.10E-05,0.002420943,0.977347032,0,-0.009222214,0.33768918,-0.006106828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.014285714,0.605641399,0.002268,5.15E-06,0.002320713,0.972352044,0,-0.000316482,0.038126198,0.004305286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.310610289,0.016999699,0.00028899,0,0.973492658,0,0.010867924,0.087145595,0.003598297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.303454875,0.00313273,9.81E-06,0,0.964429431,0,0.033887071,0.430281374,0.011219784,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.014285714,0.612387557,0.02179709,0.000475113,0.004918108,0.979451723,0,0.019692695,0.446621173,0.013017946,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.010714286,0.487123437,0.002746324,7.54E-06,0.000161521,0.965442549,0,0.016143049,0.010893199,0.013333984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.021428571,0.720847769,0.009403037,8.84E-05,0.001793158,0.976677499,0,0.016932043,0.201524188,0.033636518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.007142857,0.474901886,0.013304221,0.000177002,0.001001326,0.979067986,0,0.00649127,0.250543585,0.004298432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.05,0.859454238,0.055422387,0.003071641,0.005482986,0.98270179,0.00950046,-0.007092733,0.853534653,-0.017461768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.605683695,0.004922771,2.42E-05,0.000250696,0.971260754,0,-0.002751913,0.010893199,-0.003644561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.298726227,0.000926825,8.59E-07,0,0.9618144,0,-0.015198679,0.098038794,-0.005032181,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.017857143,0.636918741,0.003872988,1.50E-05,0.001687311,0.97195261,0.022984983,-0.001835401,0.093455909,0.012124228,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0.042857143,0.846090868,0.084069235,0.007067637,0.001777146,0.983349177,0.078148943,0.027877974,0.46820228,0.067243205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.014285714,0.631582602,0.018965047,0.000359673,0.00548052,0.982819039,0,-0.01528135,0.114378593,-0.020238214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.419886335,0.005116343,2.62E-05,0.000268213,0.973624767,0,0.001279384,0.473854171,0.000673401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.686002139,0.013218731,0.000174735,0.005250088,0.974388294,0.062212688,0.041088618,0.702109744,0.043369707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.302748424,0.000891845,7.95E-07,0,0.967180678,0,0.015121967,0.0054466,0.005006784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.042857143,0.82562474,0.008162422,6.67E-05,0.036407512,0.978783611,0.029114312,-0.007997645,0.564017856,0.007831237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.032142857,0.799151337,0.026335963,0.000693584,0.005747564,0.984860159,0.045969966,0.012039147,0.426155351,0.034930753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.035714286,0.777046011,0.020837922,0.00043422,0.027369234,0.984620357,0.007661661,0.050303759,0.654187353,0.052801884,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.213091584,3.38E-05,1.14E-09,0,0.948386657,0,-0.01154057,0.021786399,-0.003821005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.042857143,0.842449765,0.019716925,0.000388757,0.001926665,0.97939134,0.117683114,0.030747116,0.379552201,0.075972114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.214285714,0.969732537,0.049175547,0.00243719,0.045430254,0.986415165,0.490346307,-0.011488121,0.203735519,0.220822167,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.057142857,0.878915761,0.023869438,0.00056975,0.001156323,0.980267623,0.14986209,-0.032170722,0.87399531,0.064975256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.010714286,0.526098413,0.018386035,0.000338046,0.000217024,0.976763285,0,0.005179158,0.065359196,0.002616107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.473987259,0.00763048,5.82E-05,3.74E-05,0.975837589,0,-0.003463024,0.032679598,-0.002293168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.3055519,0.005355303,2.87E-05,0,0.970061891,0,0.021719261,0,0.007191102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.392035381,0.000796604,6.35E-07,0,0.962022415,0.061293288,-0.048378338,0.842381595,0.015612379,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.634139619,0.017169386,0.000294788,0.000813176,0.979124019,0,-0.014486845,0.098038794,-0.01918599,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.035714286,0.819952278,0.044658374,0.001994371,0.000533544,0.978908544,0.006742262,0,0.589462037,-0.005473855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.082142857,0.91925472,0.208212408,0.04335241,0.004191167,0.988480051,0.053018694,0.000538807,0.597096948,0.028248205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.082142857,0.91471359,0.121807716,0.014837119,0.01585757,0.989055899,0.025743181,0.000252009,0.302687287,0.057752948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.568782535,0.006900874,4.76E-05,6.07E-05,0.975242814,0.030646644,0.000836965,0.809093455,0.014249905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.272899653,0.000340364,1.16E-07,0,0.953734595,0,0.040565488,0.392155176,0.013430962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.473539426,0.010449056,0.000109183,0.0049108,0.975649237,0,-0.000983372,0.299562982,-0.00962763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.673920553,0.016956628,0.000287527,0.000595016,0.978490792,0.091939933,-0.012801843,0.290968131,0.023442241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.585714286,0.996461566,0.752299647,0.565954728,0.25331327,0.997197737,0.447134539,0.092985499,0.433123468,0.375787984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.039285714,0.804197523,0.030801064,0.000948705,0.003624744,0.982497758,0.171621207,-0.000455894,0.533866353,0.0801626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.05,0.8586601,0.007630148,5.98E-05,0.001776295,0.974298656,0.111553785,0.002125961,0.471517757,0.083122359,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
0.014285714,0.631281306,0.037522424,0.001407932,0.000384794,0.980803662,0,-0.000103297,0.32679598,-0.000136803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.025,0.746170055,0.014983228,0.000224497,0.002903591,0.978766382,0.030646644,0.010463082,0.91742269,0.024845414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.003571429,0.229858613,6.56E-05,4.30E-09,0,0.949058448,0,-0.008727886,0.098038794,-0.002889744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.294033793,0.000849647,7.22E-07,0,0.957063003,0,-0.023643264,0.070805796,-0.007828127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.446998746,0.00517495,2.68E-05,0.000133452,0.967681444,0,0.016718525,0.15795139,0.011070785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.042857143,0.843782164,0.056416853,0.003182862,0.003279241,0.984132392,0.012258658,-0.00582277,0.507224049,0.004979783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.067857143,0.887037911,0.014963781,0.000225773,0.011774521,0.980829614,0.151087956,-0.00222286,0.480503828,0.079610081,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.014285714,0.565619147,0.000845779,7.15E-07,0.000221705,0.960879446,0.071406681,0.050190539,0.829694288,0.049456431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.003571429,0.311308011,0.018428196,0.000339598,0,0.975118816,0,0.001683995,0.038126198,0.000557559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.310087526,0.002658371,7.07E-06,0,0.971672353,0,0.008775666,0.070805796,0.002905565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.021428571,0.702594634,0.037399507,0.001398723,4.06E-05,0.978223962,0.147103892,0.153538327,0.392419479,0.134817356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.309841523,0.002035184,4.14E-06,0,0.971460145,0,0.007983081,0.010893199,0.002643145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.282142857,0.982526066,0.571407791,0.326506864,0.051264256,0.995519449,0.195832056,0.033830867,0.845401202,0.094831245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.014285714,0.642832721,0.015550198,0.000241809,0.000510274,0.975897535,0.020533252,0.007899383,0.413146966,0.015088038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.252202343,0.000111988,1.26E-08,0,0.950697392,0,0.000448674,0,0.000148553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.032142857,0.800803103,0.023862819,0.000569434,0.000797698,0.98094209,0.061906221,-0.021871128,0.320477329,0.01015243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.110714286,0.934390036,0.047916186,0.002295962,0.021704499,0.987247095,0.215139442,0.138731949,0.934382667,0.222250939,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.003571429,0.30582661,0.002865837,8.21E-06,0,0.965966688,0,0.047375881,0.457514372,0.01568584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.003571429,0.309524286,0.006850821,4.69E-05,0,0.970959701,0,0,0,-0.015815063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.549067955,0.00082107,6.74E-07,0.000260167,0.962688667,0.102053325,0.095801984,0.94923196,0.087677315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.085714286,0.919318229,0.138558558,0.019198475,0.008094842,0.987610957,0.048421698,-0.009831776,0.542132686,-0.002783792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.505861147,0.00624271,3.90E-05,0.005803968,0.976167381,0,-0.003187513,0.321349381,-0.003166094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.046428571,0.846598052,0.016137574,0.000260421,0.00149262,0.978921469,0.174379405,0.000219775,0.660700161,0.080242313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.032142857,0.789950773,0.028828127,0.000831061,0.003207585,0.981509186,0.022984983,0.037916372,0.153512644,0.026513539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.017857143,0.678591063,0.007337547,5.38E-05,0.000228706,0.9742005,0.030646644,0.066040173,0.269060839,0.06732075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.007142857,0.437022292,0.001444969,2.09E-06,0.00012846,0.968182728,0,0.031769461,0,0.021037313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.734785824,0.015314593,0.000234537,0.003357696,0.977158096,0.010113393,0.002189457,0.621672165,0.004270939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.017857143,0.679002637,0.015069436,0.000227088,0.000147159,0.976373079,0.061293288,0.016486514,0.342105545,0.040924183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.010714286,0.46940456,0.003379555,1.14E-05,0.005036823,0.97005766,0,0.019668564,0.381261977,0.005820003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.010714286,0.563322958,0.003925912,1.54E-05,0.000907814,0.972968835,0,0.014381683,0.081698995,0.014285039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.003571429,0.303412993,0.003281291,1.08E-05,0,0.967546733,0,0.023837422,0.185184389,0.007892411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.235003851,1.37E-05,1.89E-10,0,0.939675605,0,0.007221174,0.010893199,0.002390883,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.466523064,0.001777595,3.16E-06,0.00306669,0.970176143,0,0.017025762,0.010893199,0.015209382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.121428571,0.941307442,0.089980965,0.008096576,0.022164248,0.988642627,0.1817346,0.028581987,0.224668284,0.138864597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.303992683,0.002680134,7.18E-06,0,0.966042211,0,0.018551958,0.50653377,0.00614243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.78172884,0.028506739,0.000812634,0.000861988,0.982150664,0.008887527,0.017821702,0.272297335,0.041640979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.046428571,0.847117617,0.108883476,0.011855612,0.006260642,0.984546259,0.048421698,0.015922189,0.271321385,0.035577415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.45584411,0.001613718,2.60E-06,4.22E-06,0.96731108,0,0.002264152,0.049019397,0.001499291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.071428571,0.904413093,0.194419708,0.037799022,0.008330636,0.988005811,0.019307386,0.009449319,0.403629342,0.019095574,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
0.010714286,0.474113266,0.007156004,5.12E-05,0.005166306,0.976866249,0,-0.007536336,0.016339799,-0.006180196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.028571429,0.77894882,0.007492508,5.61E-05,0.001537897,0.977497374,0,0,0.027232998,0.001149254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.496539784,0.011435874,0.000130779,0.000950413,0.97750167,0,0.003521249,0.010893199,0.002921121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.308678649,0.002499278,6.25E-06,0,0.97047671,0,-0.005723306,0.032679598,-0.001894949,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.72874288,0.014659044,0.000214889,0.004430521,0.981279671,0.012871591,0.003217319,0.683758966,0.002134368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.930640274,0.086941024,0.007561354,0.048403519,0.989258264,0.066196751,0.02954295,0.569075743,0.08934158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.132142857,0.951457912,0.314430427,0.098866493,0.008885458,0.990509486,0.029727245,0.009677988,0.352595711,0.045064618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.303915797,0.001085394,1.18E-06,0.004868652,0.966882149,0,-0.013303703,0.081698995,0.001738647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.028571429,0.749853946,0.055916322,0.003126635,0.007832657,0.985536595,0.017468587,-0.011827069,0.753539036,0.007962707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.010714286,0.462666237,0.001715109,2.94E-06,0.004888632,0.96628984,0,0.00651212,0.065359196,0.011788439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.010714286,0.548782355,0.000796294,6.36E-07,0.000273295,0.964295624,0,-0.004008843,0.010893199,-0.003981904,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.025,0.737073987,0.006947045,4.83E-05,0.00167536,0.974960657,0.030646644,0.025781928,0.839134428,0.053922657,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.003571429,0.311175337,0.005055406,2.56E-05,0,0.974396832,0,0.007090681,0.375815377,0.002347677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.401958634,0.0014213,2.02E-06,0.000358909,0.969102397,0,-0.009394169,0,-0.006220694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.210714286,0.968455671,0.241288532,0.058220154,0.078859419,0.993234312,0.265399939,0.068477624,0.742462293,0.23410221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.010714286,0.535444634,0.004047508,1.64E-05,0.000374703,0.972326538,0,-0.007685418,0.375815377,-0.007633772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.566476952,0.018971407,0.000359915,0.001404979,0.979598399,0,0.01791979,0.0054466,0.017799371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.583516268,0.002839312,8.06E-06,0.002604145,0.969964587,0,0.004362721,0.255990185,0.004862506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.025,0.756152375,0.023540569,0.000554158,0.002117414,0.980734463,0.040760037,0.015368616,0.37346341,0.044209417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.003571429,0.296819858,0.002202767,4.85E-06,0,0.963552001,0,-0.014633424,0.125271792,-0.00484503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.594851328,0.005045372,2.55E-05,0.001719914,0.973488397,0,0.015268888,0.435727974,0.020221709,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.003571429,0.23219637,0.000427626,1.83E-07,0,0.961739537,0,0.000606583,0.294116382,0.000200836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.470384464,0.001633171,2.72E-06,1.52E-06,0.965308461,0,0.004831767,0.049019397,0.003199532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.125,0.94801134,0.183418902,0.033642493,0.019345177,0.991145118,0.014097456,0.019414829,0.758960024,0.086326729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.297871295,0.000278306,7.92E-08,0,0.955849614,0,-0.01323151,0.234203786,-0.004380866,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.007142857,0.469723978,0.012859834,0.000165375,0.000439584,0.973927475,0,-0.011624567,0.076252395,-0.007697632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.014285714,0.615840835,0.003469445,1.20E-05,0.001672248,0.973330766,0.020533252,0.030680165,0.264761207,0.04260038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.463750963,0.002707243,7.33E-06,8.84E-05,0.970489414,0,-0.01676186,0.032679598,-0.01109948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.465452281,0.002525747,6.38E-06,6.43E-05,0.970197303,0,-0.009278982,0.021786399,-0.006144418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.506176424,0.00095972,9.21E-07,0.000697524,0.965501224,0,0.003718274,0.457514372,0.004714517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.63405674,0.019653106,0.000386245,0.000285718,0.978120712,0,-0.002177136,0.043572797,-0.002883341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.05,0.865837811,0.131681642,0.017340056,0.002657991,0.9855759,0.029727245,0.010459213,0.780899524,0.022690454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.258080254,0.000226545,5.13E-08,0,0.958201033,0,0.03253803,0.435727974,0.010773125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.753540467,0.023393606,0.000547261,0.002244704,0.978404702,0.020533252,0.031227339,0.581350794,0.052023273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.021428571,0.672494517,0.004758383,2.26E-05,0.00551244,0.974541997,0.024517315,-0.021251817,0.116402416,0.007500348,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.032142857,0.78888188,0.0221082,0.000488773,0.003896081,0.981725808,0.069567882,-0.015824436,0.611277914,0.029929329,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.017857143,0.691013086,0.030195595,0.000911774,3.66E-05,0.976956359,0.045969966,0.014746604,0.806796003,0.035638184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
