dc,ic,ec,sc,bc,cc,nc,ION,essential0,essential1
0.005649718,0.3767262,0.000673917,1.51E-05,0,0.007470417,0,0,1,0
0.005649718,0.717430579,2.67E-17,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.378060706,0.001137335,4.29E-05,0,0.007475682,0,0,1,0
0.011299435,0.53818798,0.000618035,1.27E-05,0.001094644,0.007471625,0,0.085858586,1,0
0.016949153,0.64642091,0.001040299,3.59E-05,0,0.007482926,0.044295687,0.132069474,1,0
0.016949153,0.607724697,0.002471598,0.000202679,0.000294992,0.00747921,0,0,1,0
0.056497175,0.836128712,0.013093621,0.005688137,0.02285476,0.007494179,0.04921743,0.100959823,1,0
0.005649718,0.376925639,0.000272841,2.47E-06,0,0.007466897,0,0,1,0
0.011299435,0.37761936,0.000715819,1.70E-05,0.0113029,0.007474083,0,0,1,0
0.033898305,0.768312415,0.002768041,0.000254212,0.004220887,0.007487283,0,0.015151515,1,0
0.005649718,0.717430579,-1.39E-18,2.53E-19,0,0.000366838,0,0.050505051,1,0
0.005649718,0.259029121,2.35E-06,1.83E-10,0,0.007389296,0,0,1,0
0.016949153,0.554939329,0.000408701,5.54E-06,0.008655743,0.007460399,0,0,1,0
0.011299435,0.542935496,0.001102469,4.03E-05,0,0.00747224,0.029530458,0.044048556,1,0
0.005649718,0.381079224,0.001690689,9.48E-05,0,0.007481345,0,0.136363636,1,0
0.016949153,0.626287434,0.000267788,2.38E-06,5.49E-05,0.007465548,0.014765229,0.026563039,1,0
0.005649718,0.344980676,9.23E-05,2.82E-07,0,0.007443654,0,0,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.005649718,0.373648872,0.000264514,2.32E-06,0,0.007463259,0,0,1,0
0.11299435,0.930996363,0.028907268,0.027724568,0.003313405,0.007507801,0.073430186,0.03000988,1,0
0.028248588,0.73514072,0.00121422,4.89E-05,0.002536061,0.007487242,0.007382615,0.574593677,1,0
0.016949153,0.598487489,0.00096612,3.10E-05,0.004300192,0.007474965,0,0.131313131,1,0
0.005649718,0.315273936,4.30E-05,6.15E-08,0,0.007427064,0,0,1,0
0.005649718,0.352882612,2.32E-05,1.78E-08,0,0.007429433,0,0,1,0
0.011299435,0.518506825,6.91E-05,1.58E-07,0.00025053,0.007443308,0,0,1,0
0.005649718,0.29136502,4.73E-05,7.41E-08,0,0.007443085,0,0.045454545,1,0
0.005649718,0.374947679,0.001047871,3.64E-05,0,0.007463953,0,0,1,0
0.033898305,0.789886923,0.005869903,0.00114318,0.000260945,0.0074976,0,0.005050505,1,0
0.02259887,0.680719117,0.001326798,5.84E-05,0.001807339,0.007480359,0.009843486,0.008196757,1,0
0.005649718,0.717430579,-5.26E-18,2.53E-19,0,0.000366838,0,0,1,0
0.050847458,0.819912929,0.005399126,0.000967159,0.024943284,0.007499003,0.022147844,0.039201054,1,0
0.011299435,0.379467536,0.001424159,6.73E-05,0.0113029,0.007477076,0,0.025252525,1,0
0.028248588,0.723132753,0.000547079,9.93E-06,0.00433848,0.007464894,0.007382615,0.167860328,1,0
0.011299435,0.552880911,0.002650068,0.000233005,6.85E-05,0.007490369,0,0,1,0
0.005649718,0.377251923,0.000790378,2.07E-05,0,0.007472731,0,0.161616162,1,0
0.011299435,0.389334201,2.22E-06,1.63E-10,0,0.00739535,0.029530458,0.006468849,1,0
0.033898305,0.786454417,0.005858896,0.001138892,0.00587523,0.0075053,0.011812183,0.252759505,1,0
0.005649718,0.357682771,0.00025206,2.11E-06,0,0.007447172,0,0,1,0
0.02259887,0.476742314,3.53E-05,4.15E-08,0.011907742,0.007429372,0,0,1,0
0.299435028,0.977825086,0.084850387,0.238868154,0.069515255,0.00752249,0.2539052,0.039919694,1,0
0.011299435,0.526995913,0.000745483,1.84E-05,1.67E-05,0.007464485,0,0.080808081,1,0
0.016949153,0.640428678,0.000728442,1.76E-05,0,0.007482597,0.044295687,0.042738636,1,0
0.056497175,0.832282452,0.00103517,3.56E-05,0.005307757,0.007477056,0.028885944,0.189768666,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.02259887,0.673441178,0.000704266,1.65E-05,0.000454223,0.007467225,0,0,1,0
0.005649718,0.329150789,2.86E-05,2.71E-08,0,0.007432127,0,0.02020202,1,0
0.005649718,0.339249354,7.38E-05,1.81E-07,0,0.00743537,0,0,1,0
0.028248588,0.75049298,0.004049865,0.000544166,0.000926925,0.007496157,0.014765229,0.065122173,1,0
0.011299435,0.528801708,0.000236908,1.86E-06,9.47E-05,0.00745746,0,0.050505051,1,0
0.005649718,0.377067426,0.000174154,1.01E-06,0,0.007460052,0,0.01010101,1,0
0.005649718,0.371323687,0.000192594,1.23E-06,0,0.007451039,0,0,1,0
0.06779661,0.87575943,0.007494856,0.001863709,0.034030175,0.007508359,0.007382615,0.24040404,1,0
0.005649718,0.285630216,4.45E-06,6.58E-10,0,0.007409521,0,0,1,0
0.005649718,0.167203844,1.57E-07,8.14E-13,0,0.007356831,0,0,1,0
0.073446328,0.873777756,0.016041369,0.00853756,0.031868267,0.007499312,0.076287017,0.01971179,1,0
0.005649718,0.375651554,0.000947041,2.98E-05,0,0.007474206,0,0,1,0
0.005649718,0.222198388,7.78E-07,2.01E-11,0,0.007381013,0,0.267676768,1,0
0.016949153,0.5382613,0.000486691,7.86E-06,0.011815276,0.007468268,0,0,1,0
0.062146893,0.824939704,0.00154406,7.91E-05,0.031411372,0.007484015,0.026366481,0.046324785,1,0
0.028248588,0.754125652,0.004727664,0.000741557,0.002328162,0.007498301,0.014765229,0.129575218,1,0
0.011299435,0.515618916,0.000784538,2.04E-05,0.00115848,0.007484364,0,0.01010101,1,0
0.04519774,0.815401269,0.006409059,0.001362827,0.003401396,0.007495188,0.030585117,0.042795746,1,0
0.005649718,0.371095949,0.000385282,4.93E-06,0,0.007470376,0,0.025252525,1,0
0.011299435,0.442208085,0.000123836,5.09E-07,0.001525049,0.007451426,0,0,1,0
0.005649718,0.371307293,0.000559087,1.04E-05,0,0.007461195,0,0,1,0
0.028248588,0.755482406,0.002978055,0.000294252,0.000169104,0.007486749,0,0,1,0
0.011299435,0.493627125,0.001376389,6.29E-05,5.75E-05,0.007462625,0,0,1,0
0.005649718,0.380338652,0.001025832,3.49E-05,0,0.007475846,0,0,1,0
0.039548023,0.786434252,0.00691982,0.001588693,0.012858746,0.007505321,0.009843486,0.045384084,1,0
0.005649718,0.717430579,-2.15E-17,2.53E-19,0,0.000366838,0,0.333333333,1,0
0.033898305,0.664536922,0.00018099,1.09E-06,0.023055351,0.007458052,0.012550445,0.143159326,1,0
0.011299435,0.385217546,5.79E-06,1.11E-09,3.85E-05,0.007403645,0,0.015151515,1,0
0.005649718,0.235692982,3.53E-05,4.14E-08,0,0.007431843,0,0,1,0
0.050847458,0.837633206,0.002553298,0.0002163,0.00384447,0.007491069,0.007382615,0.489480952,1,0
0.005649718,0.326135818,2.05E-05,1.40E-08,0,0.007418717,0,0.005050505,1,0
0.056497175,0.845245467,0.008513311,0.002404627,0.034135681,0.007493519,0.078337743,0.022405732,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.005649718,0.529284514,8.98E-18,2.60E-19,0,0.000366972,0,0,1,0
0.016949153,0.647102686,0.001132326,4.25E-05,0.00023152,0.007479559,0.014765229,0.251716656,1,0
0.005649718,0.344980676,9.23E-05,2.82E-07,0,0.007443654,0,0,1,0
0.016949153,0.561263321,5.31E-05,9.36E-08,0.000256729,0.007437744,0.014765229,0.005827506,1,0
0.005649718,0.233443865,9.17E-08,2.79E-13,0,0.007345135,0,0,1,0
0.005649718,0.374471637,0.000581622,1.12E-05,0,0.007463443,0,0.005050505,1,0
0.016949153,0.58501831,0.000377001,4.72E-06,0.00143338,0.00746381,0,0,1,0
0.005649718,0.342544442,4.28E-05,6.07E-08,0,0.007427186,0,0.303030303,1,0
0.005649718,0.717430579,-1.75E-17,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.373814608,0.000388206,5.00E-06,0,0.007462462,0,0,1,0
0.016949153,0.648374986,0.004211807,0.000588555,0.000104641,0.007485392,0,0.196969697,1,0
0.011299435,0.549383919,0.001875706,0.000116729,5.71E-05,0.007486481,0,0.01010101,1,0
0.028248588,0.728020011,0.002574093,0.000219836,0.003782628,0.00749006,0.029530458,0.068961144,1,0
0.011299435,0.478843996,0.00011329,4.26E-07,0,0.007455645,0.029530458,0.001836547,1,0
0.096045198,0.913414686,0.009641649,0.003084285,0.011075664,0.007508318,0.082263419,0.174748493,1,0
0.050847458,0.806521521,0.0009833,3.21E-05,0.036238917,0.007482741,0.018720201,0.126939022,1,0
0.028248588,0.703624666,0.000615033,1.26E-05,0.00236253,0.007475867,0.03199133,0.231701524,1,0
0.005649718,0.285630216,4.45E-06,6.58E-10,0,0.007409521,0,0,1,0
0.011299435,0.511182224,0.000469897,7.33E-06,1.76E-05,0.007459256,0,0.085858586,1,0
0.005649718,0.234145829,1.31E-05,5.71E-09,0,0.007411738,0,0.196969697,1,0
0.073446328,0.886887703,0.014644391,0.007115303,0.016270327,0.007511773,0.039373944,0.056839331,1,0
0.011299435,0.521780905,9.12E-05,2.76E-07,0.000195642,0.007441662,0,0.393939394,1,0
0.005649718,0.379256497,0.000733413,1.78E-05,0,0.007471175,0,0,1,0
0.079096045,0.89264165,0.019993234,0.013262239,0.019634784,0.007506747,0.031802032,0.029452721,1,0
0.005649718,0.36877444,0.000347433,4.00E-06,0,0.007456257,0,0.005050505,1,0
0.011299435,0.551378433,0.001925781,0.000123046,9.57E-06,0.007476174,0,0,1,0
0.209039548,0.966743625,0.061829681,0.126836549,0.037123145,0.007526457,0.154421967,0.388848417,1,0
0.096045198,0.867061405,0.003748651,0.00046623,0.105551457,0.007497044,0.004306525,0.609893954,1,0
0.02259887,0.608911195,0.000213232,1.51E-06,1.98E-05,0.00744998,0.04921743,0.024769194,1,0
0.04519774,0.76981859,0.002000192,0.000132739,0.015458269,0.007480072,0.034803754,0.031434125,1,0
0.005649718,0.282322544,7.73E-06,1.98E-09,0,0.007400691,0,0.005050505,1,0
0.011299435,0.529891257,0.000199055,1.31E-06,2.26E-05,0.007448291,0,0.045454545,1,0
0.005649718,0.354430529,5.97E-05,1.18E-07,0,0.007439916,0,0.035353535,1,0
0.005649718,0.373617309,0.000223804,1.66E-06,0,0.007456563,0,0,1,0
0.005649718,0.280697138,1.60E-05,8.54E-09,0,0.007419585,0,0.005050505,1,0
0.423728814,0.988010184,0.092194446,0.28200711,0.054316065,0.007524442,0.212353334,0.044247052,1,0
0.225988701,0.967050316,0.058686921,0.114270302,0.045641249,0.007522075,0.091763331,0.052876389,1,0
0.011299435,0.478373482,0.001124112,4.19E-05,0.001363356,0.007473059,0,0.04040404,1,0
0.005649718,0.337395165,1.80E-05,1.08E-08,0,0.007416476,0,0.060606061,1,0
0.016949153,0.552496798,0.002049608,0.000139377,0.022614144,0.007480339,0,0,1,0
0.084745763,0.891633551,0.022131348,0.016250493,0.029179368,0.00751049,0.040077051,0.241876027,1,0
0.011299435,0.372304811,0.0004059,5.47E-06,0.0113029,0.007463872,0,0.303030303,1,0
0.062146893,0.876194394,0.015807315,0.008290234,0.000821172,0.007508008,0.041342642,0.036148794,1,0
0.073446328,0.889864952,0.016056293,0.00855345,0.009958057,0.007505651,0.039373944,0.065088505,1,0
0.005649718,0.380457655,0.001330721,5.88E-05,0,0.00747642,0,0.01010101,1,0
0.322033898,0.979372084,0.064464891,0.137878613,0.138959683,0.007529035,0.1867128,0.103961318,1,0
0.005649718,0.290406247,1.50E-06,7.43E-11,0,0.007394608,0,0,1,0
0.005649718,0.717430579,-1.60E-17,2.53E-19,0,0.000366838,0,0,1,0
0.259887006,0.97168207,0.057619339,0.110150686,0.053806202,0.007517387,0.161019692,0.028923962,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0.04040404,1,0
0.005649718,0.28910526,2.22E-05,1.63E-08,0,0.007416133,0,0.383838384,1,0
0.084745763,0.899264286,0.024338524,0.019653471,0.025379498,0.007502573,0.016874548,0.036923116,1,0
0.062146893,0.846043633,0.004484843,0.000667337,0.012871027,0.007498631,0.070134838,0.01980191,1,0
0.118644068,0.933867125,0.029332101,0.028545457,0.002533038,0.00750311,0.074087652,0.034744285,1,0
0.005649718,0.324164485,1.15E-05,4.35E-09,0,0.007414096,0,0,1,0
0.005649718,0.373108627,0.00084578,2.37E-05,0,0.007459909,0,0,1,0
0.011299435,0.547860041,0.001595338,8.44E-05,0,0.007479107,0.029530458,0.082900697,1,0
0.011299435,0.549917978,0.002964405,0.000291559,4.82E-06,0.007484282,0,0,1,0
0.005649718,0.338427228,0.000121487,4.90E-07,0,0.007451182,0,0,1,0
0.033898305,0.791945132,0.015364195,0.007831959,1.57E-05,0.007498755,0.029530458,0.022027673,1,0
0.056497175,0.84897014,0.006593682,0.00144247,0.016472955,0.007506602,0.010048559,0.137997111,1,0
0.005649718,0.378266355,0.000642211,1.37E-05,0,0.007472055,0,0.282828283,1,0
0.107344633,0.928593005,0.023367034,0.018115874,0.001238631,0.0075096,0.095153699,0.120674781,1,0
0.005649718,0.377440888,0.00122803,5.00E-05,0,0.007470663,0,0,1,0
0.005649718,0.380651265,0.000748068,1.86E-05,0,0.007484035,0,0,1,0
0.079096045,0.888097789,0.015994513,0.008487748,0.063459911,0.007514507,0.035587988,0.04003644,1,0
0.016949153,0.408038125,3.64E-05,4.40E-08,0.011315664,0.007409683,0,0.419191919,1,0
0.050847458,0.8301462,0.002952416,0.000289205,0.010262782,0.00749692,0.019686972,0.261149957,1,0
0.011299435,0.544402072,0.002017139,0.000134997,4.74E-06,0.00747722,0,0,1,0
0.005649718,0.381632504,0.002035232,0.000137429,0,0.007489752,0,0.01010101,1,0
0.146892655,0.945473119,0.008224604,0.002244313,0.029155246,0.007504742,0.010906934,0.567845161,1,0
0.005649718,0.188250229,5.80E-07,1.12E-11,0,0.007379235,0,0.01010101,1,0
0.028248588,0.733489184,0.002757068,0.0002522,0.00314062,0.007486029,0.007382615,0.037897212,1,0
0.005649718,0.341449414,3.05E-05,3.08E-08,0,0.007433221,0,0,1,0
0.005649718,0.235480425,2.04E-05,1.38E-08,0,0.00742842,0,0.050505051,1,0
0.050847458,0.823216703,0.001377957,6.30E-05,0.02400444,0.007484179,0.015556224,0.160642714,1,0
0.028248588,0.756211586,0.004160695,0.00057436,0.001404404,0.007497765,0.007382615,0.095363377,1,0
0.02259887,0.686074624,0.001547458,7.94E-05,0.007119522,0.007485309,0.009843486,0.083213083,1,0
0.02259887,0.669722714,0.001392229,6.43E-05,0.003754455,0.007478369,0,0.409090909,1,0
0.146892655,0.947015883,0.026715703,0.023680217,0.014203271,0.007509456,0.0308722,0.228345545,1,0
0.717514124,0.996210036,0.079054067,0.207347619,0.363367623,0.007535008,0.460558052,0.054747589,1,0
0.276836158,0.976395036,0.074628432,0.184781816,0.016818253,0.007521203,0.164815594,0.040890538,1,0
0.011299435,0.668801815,3.76E-17,3.90E-19,2.18E-06,0.000367107,0,0,1,0
0.011299435,0.540436363,0.001046791,3.64E-05,1.48E-05,0.007475928,0,0.025252525,1,0
0.299435028,0.977213392,0.030028841,0.0299178,0.134716232,0.007525585,0.087507994,0.194562864,1,0
0.050847458,0.846633966,0.005538539,0.00101775,0.002401462,0.00749251,0.022147844,0.026599622,1,0
0.005649718,0.717430579,-5.36E-18,2.53E-19,0,0.000366838,0,0.035353535,1,0
0.005649718,0.36537061,0.000384331,4.90E-06,0,0.007463054,0,0,1,0
0.056497175,0.8476097,0.015851743,0.008336904,0.012774095,0.007505445,0.06480295,0.021136434,1,0
0.011299435,0.551337364,0.00189587,0.000119253,0.00015807,0.007491872,0,0.409090909,1,0
0.005649718,0.378991715,0.001804868,0.000108079,0,0.007474083,0,0,1,0
0.016949153,0.576087323,0.000310285,3.19E-06,0.000101268,0.007458052,0.022147844,0.004901903,1,0
0.02259887,0.60662255,0.000408472,5.54E-06,0.011420252,0.007463054,0,0,1,0
0.011299435,0.446022522,0.000208449,1.44E-06,0.002184787,0.007445829,0,0.005050505,1,0
0.016949153,0.612951077,0.001159931,4.46E-05,0.002108372,0.007479723,0,0.434343434,1,0
0.028248588,0.752765539,0.005282255,0.00092574,0.001595389,0.007504432,0.022147844,0.183160098,1,0
0.005649718,0.380667023,0.001255456,5.23E-05,0,0.007475908,0,0,1,0
0.005649718,0.295223016,9.31E-07,2.88E-11,0,0.007391861,0,0,1,0
0.011299435,0.474070768,0.000500539,8.31E-06,0.000841089,0.007476195,0,0.015151515,1,0
0.011299435,0.511191518,5.33E-05,9.42E-08,5.51E-05,0.007433059,0,0,1,0
0.005649718,0.380580584,0.00095161,3.00E-05,0,0.007481283,0,0,1,0
0.457627119,0.988182562,0.05093364,0.086071615,0.250143793,0.007527579,0.103633967,0.077889531,1,0
0.02259887,0.536696776,0.000492189,8.04E-06,0.022630589,0.007467757,0,0.151515152,1,0
0.028248588,0.728954271,0.000330919,3.63E-06,0.005296377,0.007467716,0,0.015151515,1,0
0.011299435,0.532625914,0.001087688,3.93E-05,2.07E-05,0.007465957,0,0,1,0
0.474576271,0.990310653,0.102362616,0.347642903,0.081906856,0.007528307,0.305564764,0.037358656,1,0
0.084745763,0.89306423,0.011772298,0.004598042,0.034237485,0.007509228,0.018720201,0.070365204,1,0
0.005649718,0.379451653,0.001778904,0.000104992,0,0.00747185,0,0,1,0
0.146892655,0.943995519,0.014973748,0.00743899,0.042194821,0.007514092,0.027071727,0.236570513,1,0
0.011299435,0.501461231,0.000568545,1.07E-05,2.72E-05,0.007456767,0,0,1,0
0.011299435,0.527736267,0.000135176,6.06E-07,0.000187426,0.007445484,0,0,1,0
0.02259887,0.692237463,0.001947075,0.000125781,0.001362807,0.007483768,0.019686972,0.037059797,1,0
0.016949153,0.624611587,0.000383886,4.89E-06,0.000180565,0.007469946,0,0.005050505,1,0
0.011299435,0.471285864,7.08E-05,1.66E-07,1.12E-05,0.007442313,0,0,1,0
0.011299435,0.539956312,0.001044637,3.62E-05,2.59E-05,0.007475477,0,0.015151515,1,0
0.011299435,0.526085136,0.00065971,1.44E-05,4.00E-05,0.007459807,0,0.005050505,1,0
0.005649718,0.717430579,-1.83E-17,2.53E-19,0,0.000366838,0,0,1,0
0.033898305,0.771387152,0.002725379,0.000246436,0.002566678,0.007495497,0.023624367,0.553409348,1,0
0.011299435,0.543218584,0.001321461,5.79E-05,7.52E-05,0.007474801,0,0,1,0
0.011299435,0.432351073,0.000191733,1.22E-06,0.003125496,0.007445606,0,0,1,0
0.005649718,0.378357974,0.001814652,0.000109254,0,0.007469005,0,0,1,0
0.011299435,0.361647156,1.14E-06,4.32E-11,1.66E-05,0.007380913,0,0.025252525,1,0
0.016949153,0.641550431,0.002619539,0.000227667,0.000464058,0.007491295,0,0.015151515,1,0
0.016949153,0.609046615,0.000326198,3.53E-06,0.000268381,0.007464199,0,0.005050505,1,0
0.005649718,0.717430579,-4.91E-18,2.53E-19,0,0.000366838,0,0,1,0
0.13559322,0.943928526,0.036391011,0.043937864,0.003174752,0.007509497,0.111495197,0.024594931,1,0
0.13559322,0.943009402,0.025482558,0.021544506,0.011511324,0.007519378,0.13666202,0.055186044,1,0
0.039548023,0.7719943,0.004316197,0.000618092,0.012448918,0.007492098,0,0,1,0
0.028248588,0.750402982,0.003941286,0.00051538,0.000787769,0.007494797,0.014765229,0.179763018,1,0
0.005649718,0.325119044,1.35E-05,6.09E-09,0,0.007413007,0,0,1,0
0.163841808,0.950689507,0.014269599,0.006755798,0.041609324,0.007513865,0.032566598,0.126659652,1,0
0.242937853,0.969511079,0.028658769,0.027250055,0.074262857,0.007517781,0.110999446,0.160652148,1,0
0.016949153,0.611769894,0.001773791,0.000104389,0.00129892,0.007482638,0,0,1,0
0.005649718,0.368539872,0.000360189,4.30E-06,0,0.007464832,0,0,1,0
0.005649718,0.717430579,1.16E-17,2.53E-19,0,0.000366838,0,0,1,0
0.11299435,0.906913103,0.019272998,0.012323927,0.070104467,0.007503131,0.02020505,0.104522424,1,0
0.028248588,0.632374633,0.000172917,9.92E-07,0.000438168,0.007448779,0.04921743,0.020785284,1,0
0.005649718,0.281558482,4.65E-06,7.18E-10,0,0.007405053,0,0.161616162,1,0
0.005649718,0.331052788,0.000102191,3.46E-07,0,0.007437135,0,0,1,0
0.033898305,0.742118566,0.001584247,8.33E-05,0.0122133,0.007482782,0,0.45959596,1,0
0.050847458,0.850110819,0.008678482,0.002498838,0.001479513,0.007495477,0.003691307,0.026034936,1,0
0.02259887,0.548507174,7.00E-05,1.62E-07,0.014306033,0.007447029,0,0,1,0
0.039548023,0.796393487,0.002330311,0.000180169,0.007460941,0.007497724,0.009843486,0.131234459,1,0
0.146892655,0.947086509,0.034192322,0.038788948,0.022478724,0.007516786,0.127415725,0.051002488,1,0
0.254237288,0.97217628,0.060654663,0.122061609,0.054860511,0.007514362,0.109627372,0.026296764,1,0
0.028248588,0.691617774,0.000958809,3.05E-05,0.011946509,0.007471482,0.007382615,0.131718253,1,0
0.005649718,0.717430579,-2.87E-18,2.53E-19,0,0.000366838,0,0,1,0
0.056497175,0.853386535,0.005018709,0.000835669,0.006471248,0.007494405,0.02015571,0.092404858,1,0
0.02259887,0.639470443,0.001522361,7.69E-05,0.0229378,0.007479292,0,0.03030303,1,0
0.192090395,0.961709724,0.035454696,0.041705972,0.026746089,0.007514548,0.071520945,0.039583119,1,0
0.005649718,0.275255037,7.12E-05,1.68E-07,0,0.007431823,0,0,1,0
0.141242938,0.942852687,0.008859541,0.00260421,0.022575343,0.007508732,0.02427844,0.172120051,1,0
0.011299435,0.522507235,0.000134692,6.02E-07,0,0.007450917,0.029530458,0.464763381,1,0
0.005649718,0.717430579,1.10E-17,2.53E-19,0,0.000366838,0,0.01010101,1,0
0.005649718,0.475443292,-2.81E-32,2.72E-19,0,0.000367107,0,0,1,0
0.011299435,0.374867175,0.000614409,1.25E-05,0.0113029,0.007467122,0,0,1,0
0.06779661,0.885562036,0.010886678,0.003932251,0.004590839,0.007510883,0.072483852,0.079451536,1,0
0.011299435,0.539956312,0.001044637,3.62E-05,2.59E-05,0.007475477,0,0,1,0
0.039548023,0.716422373,0.000900383,2.69E-05,0.024078477,0.007472834,0,0.01010101,1,0
0.011299435,0.55371915,0.004700224,0.000732973,0,0.007498178,0.029530458,0.087587166,1,0
0.073446328,0.782233164,0.004313909,0.000617437,0.099154808,0.007496776,0.004921743,0.140749423,1,0
0.011299435,0.54686587,0.000896518,2.67E-05,1.30E-05,0.007475006,0,0.101010101,1,0
0.005649718,0.21767849,3.71E-07,4.56E-12,0,0.007369759,0,0.02020202,1,0
0.005649718,0.372538002,0.000565842,1.06E-05,0,0.007460685,0,0,1,0
0.005649718,0.381632504,0.002035232,0.000137429,0,0.007489752,0,0.035353535,1,0
0.005649718,0.34962414,2.10E-05,1.47E-08,0,0.007429817,0,0,1,0
0.209039548,0.964900571,0.060663036,0.122095281,0.023516806,0.007518486,0.119462377,0.229177617,1,0
0.02259887,0.451338937,0.00018701,1.16E-06,0.027641228,0.007453606,0,0.429292929,1,0
